vehicle_id,position_x,position_y,position_z,heading,speed,speed_command,mileage_distance,power_on_time,soc,fuel_level,local_time,chassis_mode,estop,charge_status,task_state_running,task_state_estop,task_state_lock,task_stage,current_task,error_code,target_location,vesselVisitID,mission_type, container1_type,container2_type,vehicle_mode,missionID 
0,-584.6859130859375,142.3014678955078,0.0,-0.0023224535398185,0.0,0.0,10179.0,33094974.0,53,0,51,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6860961914062,142.30177307128906,0.0,-0.0023328938987106,0.0,0.0,10179.0,33094976.0,53,0,52,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6870727539062,142.2985076904297,0.0,-0.002316398313269,0.0,0.0,10179.0,33094984.0,53,0,53,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6860961914062,142.29791259765625,0.0,-0.0023516931105405,0.0,0.0,10179.0,33094984.0,53,0,54,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.684326171875,142.29908752441406,0.0,-0.0023505624849349,0.0,0.0,10179.0,33094986.0,53,0,55,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.684814453125,142.2966766357422,0.0,-0.0023943467531353,0.0,0.0,10179.0,33094990.0,53,0,56,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.685791015625,142.294677734375,0.0,-0.002400059485808,0.0,0.0,10179.0,33094992.0,53,0,57,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6893920898438,142.29306030273438,0.0,-0.0024075058754533,0.0,0.0,10179.0,33094996.0,53,0,58,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6903076171875,142.29266357421875,0.0,-0.0024463743902742,0.0,0.0,10179.0,33094998.0,53,0,59,1,0,0,0,0,0,2,4,0,9,0,3,0,0,2,52
0,-584.6893920898438,142.2925567626953,0.0,-0.0025367422495037,0.0,0.1058665141463279,10179.0,33095002.0,53,0,60,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-581.3726806640625,142.29745483398438,0.0,0.0018829351756721,1.728684663772583,1.9215967655181885,10179.0,33095008.0,53,0,61,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-581.3726806640625,142.29745483398438,0.0,0.0018829351756721,1.728684663772583,1.9215967655181885,10179.0,33095008.0,53,0,61,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-574.0474853515625,142.2870635986328,0.0,-0.0042516579851508,3.1296403408050537,3.2215075492858887,10179.0,33095010.0,53,0,62,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-563.8828125,142.6697235107422,0.0,0.1936109960079193,3.536087989807129,3.632481575012207,10179.0,33095012.0,53,0,63,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-554.7201538085938,146.5585479736328,0.0,0.4564938843250274,2.730363368988037,2.62746524810791,10179.0,33095016.0,53,0,64,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-548.4852905273438,148.8907470703125,0.0,0.2340884059667587,2.042090892791748,2.1877031326293945,10179.0,33095018.0,53,0,65,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-542.4755249023438,149.85971069335938,0.0,0.0602807700634002,2.034928560256958,2.1519968509674072,10179.0,33095022.0,53,0,66,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.4537353515625,149.9869384765625,0.0,0.0047020022757351,1.9691848754882808,2.154604196548462,10179.0,33095024.0,53,0,67,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-529.9961547851562,149.93699645996094,0.0,-0.0003985695075243,2.5086379051208496,2.826425552368164,10179.0,33095028.0,53,0,68,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-511.7388916015625,149.92201232910156,0.0,-0.0023147959727793,4.793184280395508,5.038742542266846,10179.0,33095032.0,53,0,69,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-506.8040161132813,150.00804138183594,0.0,0.0071175191551446,5.252127170562744,5.40561056137085,10179.0,33095034.0,53,0,70,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-495.8518676757813,149.9936065673828,0.0,0.0055383509024977,5.561771392822266,5.703917503356934,10179.0,33095036.0,53,0,71,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-474.1871337890625,149.9131317138672,0.0,0.0003499648009892,4.971866130828857,5.2878098487854,10179.0,33095040.0,53,0,72,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-458.3379821777344,149.9232940673828,0.0,0.0012295637279748,5.544951915740967,5.789768218994141,10179.0,33095042.0,53,0,73,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-447.0134887695313,149.9327850341797,0.0,0.0014144624583423,5.713161945343018,5.803671360015869,10179.0,33095044.0,53,0,74,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-424.6645202636719,149.92965698242188,0.0,-0.0020821886137127,5.208925247192383,5.262159824371338,10179.0,33095048.0,53,0,75,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
